Blood Vessel,Bladder,Liver,Vagina,Adrenal Gland,Adipose Tissue,Nerve,Colon,Muscle,Thyroid,Pituitary,Uterus,Lung,Heart,Pancreas,Kidney,Brain,Bone Marrow,Stomach,Testis,Fallopian Tube,Breast,Blood,Small Intestine,Esophagus,Salivary Gland,Ovary,Spleen,Skin,Cervix Uteri,Prostate,UniProtKB,UniProt Isoform,Ensembl Gene Id,Ensembl Protein Id,Ensembl Transcript Id,RefSeq mRNA Id
0.913109713487072,0.48441558441558447,2.87854609929078,0.5245882352941177,0.33145762711864407,1.3229592621060724,0.37811940298507457,0.9301405405405405,1.8263325183374084,2.396608187134503,0.3905431309904154,0.7030718954248365,6.806572847682119,2.014249726177437,1.1718229166666667,2.1889565217391307,0.1865429808286951,,0.4352953156822811,0.463719806763285,0.6244827586206898,1.0272762645914397,0.9481858407079646,1.1389823008849558,0.7316349809885931,0.9319337016574585,0.909844559585492,2.6833574007220213,0.2898249878463783,0.19319148936170216,1.3422695035460992,P24001,P24001-1(*),ENSG00000008517,ENSP00000431775,ENST00000534507,NM_001369588
0.32267645003494055,0.45948051948051943,4.971808510638298,0.3505294117647059,0.534542372881356,0.47026133743274406,0.15708955223880597,1.9560540540540539,1.9263936430317847,1.7066666666666666,0.33440894568690094,0.24947712418300655,3.564801324503312,1.0970208105147863,2.0283333333333333,4.218260869565218,0.13100494743351887,,0.40346232179226066,0.2444444444444445,0.1768965517241379,0.39075875486381323,3.063,4.094070796460177,0.3390621039290241,1.4433701657458564,0.3573575129533679,4.517689530685921,0.18157997083130772,0.22617021276595742,1.43468085106383,P24001,P24001-1(*),ENSG00000008517,ENSP00000449483,ENST00000548476,not-assigned
5.386296296296296,6.1166233766233775,1.1658156028368796,4.153588235294117,3.727457627118644,4.231306687163721,5.329029850746268,4.293643243243243,3.3976528117359415,4.116622807017544,3.8594249201277955,6.303202614379085,4.138675496688742,1.79934282584885,1.3363020833333337,1.5646086956521739,2.9706060606060603,,2.781975560081466,3.9850724637681165,5.661379310344826,3.9297081712062254,3.4144601769911507,4.057433628318584,4.371818757921419,3.5696685082872923,5.4996373056994825,3.46812274368231,5.5732620320855615,5.502978723404255,3.5053191489361706,Q9UIG0,Q9UIG0-1(*),ENSG00000009954,ENSP00000385442,ENST00000404251,not-assigned
1.4309993011879805,0.7850649350649351,0.08730496453900709,1.5056470588235293,0.5025762711864407,0.45192928516525754,2.202328358208955,1.3698486486486485,0.06279951100244499,1.3713011695906434,0.4233546325878594,1.0505228758169933,0.9870860927152318,0.2968893756845564,0.08039062500000001,0.5988695652173914,0.18067099567099565,,0.6359877800407332,0.12289855072463766,0.7337931034482759,0.5665758754863813,0.018238938053097346,0.6190707964601772,1.5403295310519647,1.233867403314917,0.2438860103626943,0.29649819494584834,0.6294895478852698,0.8606382978723405,1.261099290780142,P21926,P21926(*),ENSG00000010278,ENSP00000371958,ENST00000382518,not-assigned
35.13347309573725,21.715844155844156,0.775,15.666411764705883,16.278542372881358,12.11456571867794,30.649104477611942,14.673286486486488,0.5323471882640587,22.01875730994152,3.8964536741214055,25.953071895424834,10.637251655629138,2.0338992332968235,0.6227864583333333,7.053478260869566,3.9604761904761907,,8.584745417515274,2.1454106280193237,19.887586206896547,11.766342412451362,0.4331858407079646,8.50570796460177,16.032623574144488,17.048729281767955,4.285440414507772,2.6322382671480145,13.928308215848322,23.476170212765954,11.868439716312055,P21926,P21926(*),ENSG00000010278,ENSP00000496639,ENST00000538834,NM_001413243
0.036380153738644304,0.07714285714285714,0.013333333333333332,0.07647058823529412,0.01705084745762712,0.05000768639508071,0.02874626865671642,0.09648648648648649,0.0032396088019559905,0.10187134502923978,0.02527156549520767,0.0903921568627451,0.34031456953642386,0.007929901423877327,0.014348958333333333,0.05121739130434783,0.005952380952380952,,0.0855193482688391,0.04707729468599033,0.035517241379310345,0.04151750972762647,7.343460176991149,1.9924336283185844,0.06378960709759189,0.045911602209944766,0.013005181347150258,2.323176895306859,0.008517258142926592,0.06319148936170213,0.16095744680851062,Q9Y2Y4,Q9Y2Y4(*),ENSG00000011590,ENSP00000262630,ENST00000262630,not-assigned
0.008770090845562545,0.13506493506493505,0.0025177304964539007,0.02041176470588235,0.0,0.0037279016141429666,0.0039402985074626865,0.1181189189189189,0.001528117359413203,0.006827485380116959,0.008178913738019171,0.007908496732026144,0.01556291390728477,0.008357064622124865,0.019322916666666665,0.04991304347826087,0.00701917130488559,,0.020183299389002037,0.014106280193236715,0.016551724137931035,0.004124513618677043,0.0048407079646017705,0.07575221238938054,0.008986058301647655,0.0038674033149171273,0.0059067357512953365,0.011732851985559567,0.0031453573164803112,0.010425531914893617,0.009539007092198582,Q96RI1,Q96RI1-3(*),ENSG00000012504,ENSP00000447149,ENST00000551379,NM_001206993
3.14198462613557,3.0127272727272727,0.2978723404255319,3.477470588235294,1.0837627118644069,2.41054573405073,4.903507462686568,2.4620324324324327,0.9453545232273839,2.4538304093567254,1.5504792332268371,5.379411764705882,2.834701986754967,0.6194961664841182,0.6363020833333334,0.7571304347826087,1.6243846629560916,,1.3386150712830958,1.2031400966183574,3.9941379310344827,2.462859922178988,0.6453805309734513,1.7119469026548673,2.3274524714828897,2.696187845303867,3.471917098445596,0.9766064981949458,3.707690811861935,4.680212765957448,1.9795390070921985,Q9Y4K4,Q9Y4K4(*),ENSG00000012983,ENSP00000013125,ENST00000013125,NM_198794
1.345003494060098,1.3818181818181818,0.3264893617021276,0.9324117647058823,0.8799322033898307,1.2161260568793237,1.266910447761194,1.0680756756756757,1.0806479217603913,1.4961842105263157,0.8859744408945686,1.1834640522875817,1.2605132450331127,0.3630558598028477,0.4679166666666667,0.5176521739130434,0.5053153988868275,,0.7755804480651731,1.9457729468599032,1.0831034482758621,1.2503891050583658,0.5815575221238938,1.1851769911504426,0.8956273764258554,1.1045303867403315,0.8450259067357513,0.7287364620938629,1.053578026251823,1.0970212765957448,0.8969503546099291,Q9Y5A7,Q9Y5A7-1(*),ENSG00000013374,ENSP00000418234,ENST00000470229,NM_001363529
1.345003494060098,1.3818181818181818,0.3264893617021276,0.9324117647058823,0.8799322033898307,1.2161260568793237,1.266910447761194,1.0680756756756757,1.0806479217603913,1.4961842105263157,0.8859744408945686,1.1834640522875817,1.2605132450331127,0.3630558598028477,0.4679166666666667,0.5176521739130434,0.5053153988868275,,0.7755804480651731,1.9457729468599032,1.0831034482758621,1.2503891050583658,0.5815575221238938,1.1851769911504426,0.8956273764258554,1.1045303867403315,0.8450259067357513,0.7287364620938629,1.053578026251823,1.0970212765957448,0.8969503546099291,Q9Y5A7,Q9Y5A7-1(*),ENSG00000013374,ENSP00000418234,ENST00000470229,NM_001385356
1.8001816911250874,3.2359740259740257,2.238049645390071,3.3400588235294113,3.636067796610169,2.847371252882398,3.7101194029850744,3.1250918918918917,4.45179706601467,9.632426900584795,6.689361022364216,4.022287581699347,5.149884105960265,2.079353778751369,1.6047395833333333,2.984782608695652,2.3708441558441558,,2.744582484725051,3.512246376811594,4.309310344827587,4.152451361867704,1.4752477876106194,6.539778761061948,3.142915082382763,5.06171270718232,4.883730569948186,8.31407942238267,3.0001069518716577,3.9223404255319143,4.86354609929078,P49184,P49184(*),ENSG00000013563,ENSP00000014935,ENST00000014935,not-assigned
11.122781271837876,5.436753246753248,2.6130851063829788,6.938411764705882,10.626915254237288,7.8762644119907765,7.064955223880596,4.177037837837838,35.52674816625917,8.509122807017544,8.555686900958467,7.123856209150327,10.456473509933774,11.421358159912378,1.3316927083333334,5.59191304347826,4.316505875077303,,4.373930753564156,3.531207729468599,5.054137931034481,6.659143968871596,4.597141592920353,4.486194690265486,5.686419518377692,6.362817679558011,3.878341968911917,8.135162454873647,4.074832280019446,6.4529787234042555,5.006702127659574,P49184,P49184(*),ENSG00000013563,ENSP00000309168,ENST00000309585,NM_001009933
4.048777078965758,2.389350649350649,0.6440425531914894,2.855941176470588,1.9456610169491526,2.423382013835511,3.361865671641791,1.8378054054054054,4.657041564792176,3.7054093567251463,1.7611182108626198,3.2145751633986928,4.073129139072848,0.903592552026287,0.595625,1.5747826086956518,0.5148361162646877,,1.6154786150712832,0.8917149758454107,2.3406896551724135,2.450330739299611,1.673513274336283,3.5917256637168142,2.1407921419518376,2.678342541436464,1.391658031088083,5.977653429602888,1.3635391346621295,3.126808510638299,2.287517730496454,P49184,P49184(*),ENSG00000013563,ENSP00000358823,ENST00000369808,NM_006730
0.0,0.0,0.011312056737588654,0.00041176470588235296,0.0015593220338983049,0.0004073789392774789,0.0,0.00016216216216216215,0.0038875305623471885,0.0017690058479532163,0.0,0.0,0.0002317880794701987,0.03659364731653888,0.04088541666666667,0.08817391304347827,0.009641311069882497,,0.03346232179226069,0.01502415458937198,0.003448275862068966,0.0012062256809338523,0.08583185840707966,0.0,0.0014131812420785804,0.0,0.0,0.0003610108303249098,0.0019543023821098687,0.0,0.0,P49184,P49184(*),ENSG00000013563,ENSP00000358824,ENST00000369809,NM_001009932
0.00020265548567435362,0.0,0.0016666666666666668,0.0027647058823529413,0.0014237288135593219,0.00011529592621060722,0.0003283582089552239,0.0008540540540540541,0.0003789731051344743,0.0018421052631578951,0.0019808306709265177,0.0009803921568627453,0.0,0.0065279299014238765,0.0026822916666666666,0.0017391304347826088,0.001978973407544836,,0.0007535641547861507,0.0014975845410628021,0.0,0.0009727626459143969,0.010097345132743364,0.00044247787610619474,0.0006337135614702154,0.0013259668508287293,0.003419689119170984,0.0003610108303249098,0.0004861448711716091,0.0,0.0008156028368794325,P49184,P49184(*),ENSG00000013563,ENSP00000377255,ENST00000393638,NM_001009934
0.9500489168413696,1.6742857142857142,0.6528368794326241,2.152470588235294,0.8494915254237289,1.1012451960030747,1.8318955223880595,1.5622162162162163,0.7658557457212715,1.8245467836257308,1.689329073482428,2.5465359477124183,1.3741887417218543,0.48438116100766704,1.2468489583333333,0.9598260869565218,0.5275757575757575,,1.1116496945010184,2.4440096618357487,2.010689655172414,1.3953112840466928,1.089929203539823,2.471371681415929,1.201983523447402,1.4149723756906079,2.3260621761658027,2.6525992779783394,1.3520272241127855,2.3904255319148935,2.331808510638298,Q96FC9,Q96FC9-1(*),ENSG00000013573,ENSP00000440402,ENST00000545668,NM_001257144
0.9500489168413696,1.6742857142857142,0.6528368794326241,2.152470588235294,0.8494915254237289,1.1012451960030747,1.8318955223880595,1.5622162162162163,0.7658557457212715,1.8245467836257308,1.689329073482428,2.5465359477124183,1.3741887417218543,0.48438116100766704,1.2468489583333333,0.9598260869565218,0.5275757575757575,,1.1116496945010184,2.4440096618357487,2.010689655172414,1.3953112840466928,1.089929203539823,2.471371681415929,1.201983523447402,1.4149723756906079,2.3260621761658027,2.6525992779783394,1.3520272241127855,2.3904255319148935,2.331808510638298,Q96FC9,Q96FC9-1(*),ENSG00000013573,ENSP00000440402,ENST00000545668,NM_001413695
0.9500489168413696,1.6742857142857142,0.6528368794326241,2.152470588235294,0.8494915254237289,1.1012451960030747,1.8318955223880595,1.5622162162162163,0.7658557457212715,1.8245467836257308,1.689329073482428,2.5465359477124183,1.3741887417218543,0.48438116100766704,1.2468489583333333,0.9598260869565218,0.5275757575757575,,1.1116496945010184,2.4440096618357487,2.010689655172414,1.3953112840466928,1.089929203539823,2.471371681415929,1.201983523447402,1.4149723756906079,2.3260621761658027,2.6525992779783394,1.3520272241127855,2.3904255319148935,2.331808510638298,Q96FC9,Q96FC9-1(*),ENSG00000013573,ENSP00000440402,ENST00000545668,NM_001413696
0.9500489168413696,1.6742857142857142,0.6528368794326241,2.152470588235294,0.8494915254237289,1.1012451960030747,1.8318955223880595,1.5622162162162163,0.7658557457212715,1.8245467836257308,1.689329073482428,2.5465359477124183,1.3741887417218543,0.48438116100766704,1.2468489583333333,0.9598260869565218,0.5275757575757575,,1.1116496945010184,2.4440096618357487,2.010689655172414,1.3953112840466928,1.089929203539823,2.471371681415929,1.201983523447402,1.4149723756906079,2.3260621761658027,2.6525992779783394,1.3520272241127855,2.3904255319148935,2.331808510638298,Q96FC9,Q96FC9-1(*),ENSG00000013573,ENSP00000440402,ENST00000545668,NM_001413699
0.9500489168413696,1.6742857142857142,0.6528368794326241,2.152470588235294,0.8494915254237289,1.1012451960030747,1.8318955223880595,1.5622162162162163,0.7658557457212715,1.8245467836257308,1.689329073482428,2.5465359477124183,1.3741887417218543,0.48438116100766704,1.2468489583333333,0.9598260869565218,0.5275757575757575,,1.1116496945010184,2.4440096618357487,2.010689655172414,1.3953112840466928,1.089929203539823,2.471371681415929,1.201983523447402,1.4149723756906079,2.3260621761658027,2.6525992779783394,1.3520272241127855,2.3904255319148935,2.331808510638298,Q96FC9,Q96FC9-1(*),ENSG00000013573,ENSP00000440402,ENST00000545668,NM_001413704
0.9500489168413696,1.6742857142857142,0.6528368794326241,2.152470588235294,0.8494915254237289,1.1012451960030747,1.8318955223880595,1.5622162162162163,0.7658557457212715,1.8245467836257308,1.689329073482428,2.5465359477124183,1.3741887417218543,0.48438116100766704,1.2468489583333333,0.9598260869565218,0.5275757575757575,,1.1116496945010184,2.4440096618357487,2.010689655172414,1.3953112840466928,1.089929203539823,2.471371681415929,1.201983523447402,1.4149723756906079,2.3260621761658027,2.6525992779783394,1.3520272241127855,2.3904255319148935,2.331808510638298,Q96FC9,Q96FC9-1(*),ENSG00000013573,ENSP00000440402,ENST00000545668,NM_152438
0.038881900768693224,0.018311688311688314,0.0040070921985815595,0.024882352941176474,0.024881355932203395,0.06468101460415066,0.08485074626865671,0.014140540540540541,0.009168704156479218,0.014415204678362572,0.1057188498402556,0.038300653594771236,0.05793046357615894,0.008050383351588171,0.003567708333333333,0.029217391304347824,0.09277056277056277,,0.015295315682281058,0.14693236714975846,0.06724137931034484,0.03978599221789884,0.001336283185840708,0.011902654867256637,0.015120405576679341,0.008895027624309392,0.060259067357512956,0.008086642599277978,0.037107438016528924,0.019361702127659572,0.033191489361702124,Q13495,Q13495-1(*),ENSG00000013619,ENSP00000506890,ENST00000682253,NM_001400515
2.462879105520615,2.446493506493507,1.061631205673759,2.8092941176470587,2.709593220338983,3.2159031514219825,3.9559701492537314,2.5190486486486487,1.26859413202934,4.4982602339181295,6.0643130990415335,3.2177777777777776,5.074850993377484,1.3369003285870757,1.3074479166666666,2.7537391304347825,3.634143475572047,,2.1073523421588596,3.326521739130435,2.2075862068965515,3.069591439688716,0.6189380530973451,2.537743362831858,2.3325158428390367,1.544198895027624,3.764507772020725,2.252707581227437,2.87427807486631,2.2682978723404257,4.780283687943262,P98194,P98194-1(*),ENSG00000017260,ENSP00000395809,ENST00000428331,NM_014382
0.817162823200559,0.8292207792207792,0.18319148936170213,0.8120000000000002,0.7918305084745763,0.9767332820906994,1.0691940298507463,0.6300324324324325,0.47753056234718827,0.8180116959064329,0.6456549520766773,0.9927450980392156,1.0480794701986755,0.1877437020810515,0.31658854166666667,0.3555652173913043,0.4703339517625232,,0.5577393075356416,1.0431642512077295,0.962758620689655,0.985330739299611,0.46974336283185836,0.725353982300885,0.7748162230671738,0.9583977900552487,0.8148704663212434,0.4334657039711191,1.8050559066601848,0.7276595744680852,0.77,P98194,P98194-1(*),ENSG00000017260,ENSP00000424783,ENST00000508532,NM_001199179
0.08993011879804333,0.09766233766233767,0.624468085106383,0.10541176470588236,0.03494915254237288,0.05178324365872406,0.08325373134328358,0.15092972972972973,0.01812958435207824,0.15960526315789475,0.1152076677316294,0.1757516339869281,0.05521523178807947,0.023176341730558596,0.02809895833333333,1.0745217391304347,0.02940321583178726,,0.05234215885947047,0.05842995169082125,0.13206896551724137,0.06315175097276264,0.012920353982300885,19.74433628318584,0.07803548795944233,0.050662983425414365,0.1050777202072539,0.06628158844765343,0.037389402041808455,0.15617021276595744,0.1697517730496454,P82251,P82251(*),ENSG00000021488,ENSP00000468439,ENST00000587772,not-assigned
0.139727463312369,0.24727272727272726,0.9296453900709218,0.24799999999999997,0.06179661016949153,0.11777863182167565,0.2500597014925373,0.2091135135135135,0.020073349633251837,0.4050730994152047,0.3766134185303514,0.2834640522875817,0.12591059602649007,0.043855421686747,0.058645833333333335,1.2015652173913047,0.17205009276437846,,0.09321792260692464,0.26673913043478265,0.2706896551724138,0.1690272373540856,0.014584070796460177,4.832787610619469,0.14598859315589355,0.12441988950276245,0.29440414507772017,0.17454873646209385,0.10014584346135148,0.2951063829787234,0.38751773049645394,P82251,P82251(*),ENSG00000021488,ENSP00000464822,ENST00000590341,not-assigned
0.0020335429769392033,0.05038961038961039,0.0005319148936170214,0.08305882352941177,0.007457627118644068,0.0011299000768639508,0.0009701492537313433,0.02641081081081081,4.8899755501222496e-05,0.038786549707602334,0.05670926517571885,0.004836601307189542,0.04894039735099338,0.00048192771084337347,0.022395833333333334,0.03669565217391304,0.03980210265924552,,0.04714867617107943,0.41333333333333333,0.033448275862068964,0.01990272373540856,0.014168141592920356,0.03650442477876106,0.07784537389100127,0.04751381215469614,0.024455958549222803,0.13447653429602888,0.044827418570734086,0.1695744680851064,0.037801418439716315,Q9NX02,Q9NX02-1(*),ENSG00000022556,ENSP00000445135,ENST00000543010,NM_001174081
0.75256464011181,0.7776623376623376,0.394822695035461,0.48794117647058816,0.5594915254237288,0.4859185242121445,0.5343582089552239,0.5206378378378379,0.15363080684596575,0.8322222222222222,0.4906070287539936,0.8791503267973857,0.612748344370861,0.28755750273822567,0.23028645833333336,1.0815652173913044,0.5643351886209029,,0.5989613034623219,0.2633574879227053,0.9565517241379311,0.49038910505836575,0.29602654867256634,0.42960176991150445,0.5561787072243347,0.7315469613259669,0.6420725388601036,0.414043321299639,0.4312396694214876,0.6002127659574468,0.8083687943262411,Q9H6R6,Q9H6R6-1(*),ENSG00000023041,ENSP00000507661,ENST00000683895,NM_001351083
0.014227812718378755,0.012077922077922078,0.012907801418439719,0.021941176470588238,0.03203389830508475,0.028170637970791702,0.015432835820895522,0.021156756756756757,0.0788875305623472,0.025745614035087724,0.025782747603833867,0.019281045751633988,0.028774834437086092,0.02580503833515882,0.020937499999999998,0.22965217391304346,0.12066790352504639,,0.028391038696537682,0.061400966183574886,0.02517241379310345,0.021206225680933853,0.024026548672566372,0.049646017699115044,0.027414448669201525,0.025580110497237567,0.021036269430051817,0.02256317689530686,0.04372873116188624,0.015319148936170212,0.014574468085106384,Q9H6R6,Q9H6R6-1(*),ENSG00000023041,ENSP00000507009,ENST00000684507,not-assigned
1.6685185185185185,4.795714285714285,5.002659574468085,3.815,2.2350169491525422,9.177202152190624,11.637238805970151,3.0136324324324324,0.7153422982885085,4.476535087719299,1.4863897763578275,3.7330065359477125,6.279072847682119,1.2158598028477547,0.7844791666666667,1.5926956521739133,0.46114100185528756,,1.5942769857433807,0.7960628019323672,4.848965517241379,8.243093385214006,0.16394690265486728,4.572345132743363,1.6869264892268696,1.5243093922651934,2.493419689119171,9.223826714801444,1.5594020418084589,5.08872340425532,3.775567375886525,Q13133,Q13133-1(*),ENSG00000025434,ENSP00000420656,ENST00000467728,not-assigned
5155.195681341719,906.5818181818182,59.45897163120568,1428.3477058823528,337.6055593220339,2825.5068793235973,4602.685776119403,764.2370702702704,176.920782396088,1617.341447368421,651.2976996805112,1500.4650326797387,1224.3387913907286,481.59419496166487,136.115625,328.1415652173913,180.26601113172543,,385.2384928716904,309.7808212560387,1659.6096551724136,2209.582120622568,554.5156725663717,637.6188053097345,695.0463751584285,541.8067955801106,3559.9180310880824,714.0750541516245,2421.175896937287,1816.652978723404,571.4038652482269,P08670,P08670(*),ENSG00000026025,ENSP00000224237,ENST00000224237,not-assigned
0.16802935010482178,0.2725974025974026,0.08319148936170213,0.3770588235294117,0.08813559322033898,0.28755572636433513,0.16329850746268657,0.25153513513513515,0.8604523227383862,0.667485380116959,0.1660702875399361,0.3443790849673202,0.7972019867549669,0.17421686746987952,0.11734375000000001,0.11313043478260869,0.2200834879406308,,0.2489816700610998,0.1472463768115942,0.41034482758620683,0.3446692607003891,0.5656725663716814,0.16411504424778764,0.38990494296577943,0.5382872928176796,0.267979274611399,0.2881588447653429,0.5919688867282451,0.3002127659574468,0.31475177304964536,Q8IY17,Q8IY17-4(*),ENSG00000032444,ENSP00000407509,ENST00000414982,NM_001166111
0.00039832285115303987,0.19428571428571428,0.053226950354609934,0.007058823529411764,0.0024745762711864405,0.0008301306687163721,0.0011940298507462687,0.0049405405405405405,2.4449877750611248e-05,0.04978070175438596,0.13309904153354635,0.00026143790849673205,0.005844370860927153,1.095290251916758e-05,1.9129427083333335,4.824,0.009316635745207174,,0.00910386965376782,0.1529951690821256,0.0006896551724137932,0.00013618677042801555,0.11263716814159293,0.02761061946902655,0.0006907477820025349,0.00033149171270718233,0.30430051813471504,0.06711191335740073,0.00011181332036947012,0.0,0.005141843971631204,P41180,P41180-1(*),ENSG00000036828,ENSP00000492190,ENST00000638421,not-assigned
8.29020964360587,8.66883116883117,2.3654609929078014,7.8414117647058825,11.419525423728812,7.445180630284397,12.4644776119403,6.7569297297297295,3.092506112469438,15.54453216374269,12.488210862619809,11.643006535947713,7.633807947019867,4.474863088718511,3.3776822916666664,6.223217391304347,4.058917748917748,,6.1448065173116095,10.00659420289855,12.703448275862065,8.796206225680933,3.3428230088495576,7.940132743362832,6.352724968314322,7.076795580110498,11.58440414507772,13.029963898916968,5.7655760816723385,10.34212765957447,10.223049645390073,Q96T60,Q96T60-1(*),ENSG00000039650,ENSP00000472300,ENST00000596014,not-assigned
